29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,201,225,225,225,225,225,225,225,225,225,225,202,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,201,226,245,245,245,245,245,245,245,245,245,245,224,225,202,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,201,225,226,245,245,245,245,245,245,245,245,245,245,245,245,245,224,202,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,201,226,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29,29,29,201,225,225,225,225,225,225,225,202,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,201,225,225,226,245,245,245,245,245,245,245,224,225,202,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,224,202,29,29,201,225,225,226,245,245,245,245,245,245,245,245,245,245,245,245,224,202,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,201,226,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,198,245,245,245,245,245,245,245,245,245,168,169,336,338,169,169,170,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,198,245,245,245,245,245,245,245,168,169,230,29,364,366,29,29,198,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,198,245,245,245,245,245,168,169,230,29,29,201,392,394,202,29,198,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,336,337,338,245,245,245,245,168,230,29,29,201,225,226,245,245,224,202,198,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,392,393,394,245,245,245,245,196,29,29,201,226,245,245,245,245,245,196,198,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,198,245,245,245,245,336,337,337,338,245,245,245,245,245,245,196,198,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,229,170,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,168,230,29,198,245,245,245,245,392,393,393,394,245,245,245,245,245,245,196,198,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,198,245,245,245,245,196,29,29,229,170,245,245,245,245,168,230,198,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,229,170,245,245,245,245,245,245,245,245,245,245,245,245,245,168,169,230,29,29,229,170,245,245,245,196,29,29,29,229,169,169,169,169,230,201,226,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,229,169,336,338,169,169,169,169,169,169,169,169,169,169,230,29,29,29,29,29,229,170,245,245,224,202,29,29,29,29,201,225,225,225,226,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,364,366,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,198,245,245,245,224,225,225,225,225,226,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,364,366,29,29,29,29,29,29,29,29,29,201,225,225,202,201,225,225,202,229,169,170,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,201,392,394,225,225,225,202,29,29,29,29,201,226,245,245,224,226,245,245,224,202,29,229,170,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,201,226,245,245,245,245,245,224,202,29,29,29,198,245,245,245,245,245,245,245,245,196,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,201,226,245,245,245,245,245,245,245,224,202,29,29,198,245,245,245,245,245,245,245,245,196,29,29,229,170,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,201,226,245,245,245,245,245,245,245,245,245,224,202,29,198,245,245,245,245,245,245,245,245,196,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,196,29,229,170,245,245,245,245,245,245,168,230,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,224,202,29,229,170,245,245,245,245,168,230,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,229,170,245,245,168,230,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
